nrow,ncol,intensity
31,30,0.0099999998
31,31,0.7587125301
31,32,0.7285178304
31,33,0.6940349936
31,34,0.6553225517
31,35,0.6126868129
31,36,0.0100000007
31,37,0.0099999998
31,38,0.0099999998
31,39,0.0099999998
32,0,0.9915620685
32,1,0.9913783669
32,2,0.9900000095
32,3,0.9900000095
32,4,0.9900000095
32,5,0.9900000095
32,6,0.9900000095
32,7,0.9900000095
32,8,0.9733620286
32,9,0.9699999690
32,10,0.9700000286
32,11,0.9700000286
32,12,0.9700000286
32,13,0.9699999690
32,14,0.9700000286
32,15,0.9699999690
32,16,0.9200000167
32,17,0.9200000167
32,18,0.9200000167
32,19,0.9200000167
32,20,0.9200000167
32,21,0.9200000167
32,22,0.9200000167
32,23,0.0100000007
32,24,0.0099999998
32,25,0.0099999998
32,26,0.0099999998
32,27,0.0100000007
32,28,0.0099999998
32,29,0.0099999998
32,30,0.0099999998
32,31,0.0099999998
32,32,0.6815911531
32,33,0.6415235400
32,34,0.5976957083
32,35,0.0099999998
32,36,0.0099999998
32,37,0.0099999998
32,38,0.0099999998
32,39,0.0099999998
33,0,0.9900000095
33,1,0.9900000095
33,2,0.9900000095
33,3,0.9900000095
33,4,0.9900000095
33,5,0.9900000691
33,6,0.9900000095
33,7,0.9769400954
33,8,0.9699999690
33,9,0.9700000286
33,10,0.9699999690
33,11,0.9699999690
33,12,0.9699999690
33,13,0.9700000286
33,14,0.9700000286
33,15,0.9700000286
33,16,0.9699999690
33,17,0.9200000763
33,18,0.9200000167
33,19,0.9200000167
33,20,0.9200000167
33,21,0.9200000167
33,22,0.6145880818
33,23,0.0099999998
33,24,0.0100000007
33,25,0.0099999998
33,26,0.0100000007
33,27,0.0099999998
33,28,0.0099999998
33,29,0.0099999998
33,30,0.0099999998
33,31,0.0099999998
33,32,0.6273044944
33,33,0.5823597312
33,34,0.5346146226
33,35,0.4850773215
33,36,0.0100000007
33,37,0.0099999998
33,38,0.0099999998
33,39,0.0099999998
34,0,0.9900000095
34,1,0.9900000095
34,2,0.9900000095
34,3,0.9900000095
34,4,0.9900000095
34,5,0.9900000095
34,6,0.9900000095
34,7,0.9787057042
34,8,0.9700000286
34,9,0.9700000286
34,10,0.9700000882
34,11,0.9700000882
34,12,0.9700000286
34,13,0.9699999690
34,14,0.9700000882
34,15,0.9700000286
34,16,0.9700000286
34,17,0.9200000763
34,18,0.9200000763
34,19,0.9200000167
34,20,0.5018254519
34,21,0.4680631757
34,22,0.0099999998
34,23,0.0099999998
34,24,0.0099999998
34,25,0.0099999998
34,26,0.0100000007
34,27,0.0099999998
34,28,0.0100000007
34,29,0.0099999998
34,30,0.0099999998
34,31,0.0099999998
34,32,0.0099999998
34,33,0.0199999996
34,34,0.4683667719
34,35,0.0099999998
34,36,0.0099999998
34,37,0.0100000007
34,38,0.0099999998
34,39,0.0100000007
35,0,0.9900000095
35,1,0.9900000095
35,2,0.9900000095
35,3,0.9900000691
35,4,0.9900000691
35,5,0.9900000095
35,6,0.9833931327
35,7,0.9700000286
35,8,0.9700000286
35,9,0.9700000286
35,10,0.9699999690
35,11,0.9700000286
35,12,0.9700000286
35,13,0.9700000286
35,14,0.9699999690
35,15,0.9700000286
35,16,0.9700000286
35,17,0.9700000286
35,18,0.9199999571
35,19,0.3520242870
35,20,0.3209000528
35,21,0.2912057042
35,22,0.0099999998
35,23,0.0099999998
35,24,0.0099999998
35,25,0.0099999998
35,26,0.0099999998
35,27,0.0099999998
35,28,0.0099999998
35,29,0.0099999998
35,30,0.0099999998
35,31,0.0199999996
35,32,0.0200000014
35,33,0.0199999996
35,34,0.0200000014
35,35,0.0199999996
35,36,0.0099999998
35,37,0.0099999998
35,38,0.0099999998
35,39,0.0099999998
36,0,0.9700000882
36,1,0.9900000095
36,2,0.9900000095
36,3,0.9900000691
36,4,0.9899999499
36,5,0.9900000095
36,6,0.9801180363
36,7,0.9699999690
36,8,0.9699999690
36,9,0.9700000286
36,10,0.9700000286
36,11,0.9700000286
36,12,0.9700000286
36,13,0.9700000286
36,14,0.9700000286
36,15,0.9700000286
36,16,0.9699999690
36,17,0.9699999690
36,18,0.0099999998
36,19,0.0099999998
36,20,0.1795460135
36,21,0.1599729210
36,22,0.0099999998
36,23,0.0099999998
36,24,0.0099999998
36,25,0.0099999998
36,26,0.0100000007
36,27,0.0099999998
36,28,0.0100000007
36,29,0.0099999998
36,30,0.0099999998
36,31,0.0200000014
36,32,0.0199999996
36,33,0.0199999996
36,34,0.0199999996
36,35,0.0200000014
36,36,0.0099999998
36,37,0.0099999998
36,38,0.0100000007
36,39,0.0099999998
37,0,0.9699999690
37,1,0.9699999690
37,2,0.9700000286
37,3,0.9900000095
37,4,0.9900000095
37,5,0.9788637161
37,6,0.9772181511
37,7,0.9700000286
37,8,0.9700000286
37,9,0.9700000286
37,10,0.9699999690
37,11,0.9700000286
37,12,0.9700000286
37,13,0.9700000286
37,14,0.9699999690
37,15,0.9700000286
37,16,0.9700000286
37,17,0.9700000286
37,18,0.0099999998
37,19,0.0099999998
37,20,0.0099999998
37,21,0.0099999998
37,22,0.0099999998
37,23,0.0099999998
37,24,0.0099999998
37,25,0.0099999998
37,26,0.0099999998
37,27,0.0099999998
37,28,0.0099999998
37,29,0.0099999998
37,30,0.0199999996
37,31,0.0199999996
37,32,0.0199999996
37,33,0.0199999996
37,34,0.0199999996
37,35,0.0199999996
37,36,0.0199999996
37,37,0.0099999998
37,38,0.0099999998
37,39,0.0099999998
38,0,0.9700000286
38,1,0.9700000286
38,2,0.9699999690
38,3,0.9699999690
38,4,0.9773722291
38,5,0.9761012793
38,6,0.9747499228
38,7,0.9734285474
38,8,0.9700000286
38,9,0.9700000286
38,10,0.9700000882
38,11,0.9699999690
38,12,0.9700000286
38,13,0.9699999690
38,14,0.9700000882
38,15,0.9700000286
38,16,0.9700000286
38,17,0.0099999998
38,18,0.0099999998
38,19,0.0099999998
38,20,0.0099999998
38,21,0.0099999998
38,22,0.0099999998
38,23,0.0099999998
38,24,0.0099999998
38,25,0.0099999998
38,26,0.0099999998
38,27,0.0099999998
38,28,0.0099999998
38,29,0.0117176296
38,30,0.0130157266
38,31,0.0200000014
38,32,0.0199999996
38,33,0.0199999996
38,34,0.0199999996
38,35,0.0200000014
38,36,0.0099999998
38,37,0.0099999998
38,38,0.0100000007
38,39,0.0099999998
39,0,0.9700000286
39,1,0.9700000286
39,2,0.9699999690
39,3,0.9700000882
39,4,0.9699999690
39,5,0.9738983512
39,6,0.9729320407
39,7,0.9699999690
39,8,0.9699999690
39,9,0.9700000286
39,10,0.9700000286
39,11,0.9700000286
39,12,0.9700000286
39,13,0.9700000286
39,14,0.9700000286
39,15,0.9700000286
39,16,0.9699999690
39,17,0.0099999998
39,18,0.0099999998
39,19,0.0099999998
39,20,0.0099999998
39,21,0.0099999988
39,22,0.0099999998
39,23,0.0099999998
39,24,0.0099999998
39,25,0.0099999998
39,26,0.0099999998
39,27,0.0099999998
39,28,0.0121757779
39,29,0.0136668282
39,30,0.0154658686
39,31,0.0199999996
39,32,0.0200000014
39,33,0.0199999996
39,34,0.0200000014
39,35,0.0199999996
39,36,0.0129317017
39,37,0.0099999998
39,38,0.0099999998
39,39,0.0099999998
40,0,0.9700000286
40,1,0.9700000286
40,2,0.9699999690
40,3,0.9700000286
40,4,0.9700000286
40,5,0.9723560214
40,6,0.9700000286
40,7,0.9700000286
40,8,0.9699999690
40,9,0.9699999690
40,10,0.9700000286
40,11,0.9700000286
40,12,0.9699999690
40,13,0.9700000286
40,14,0.9700000286
40,15,0.9699999690
40,16,0.9700000286
40,17,0.2990878522
40,18,0.0099999998
40,19,0.0099999998
40,20,0.0099999998
40,21,0.0199999996
40,22,0.0099999998
40,23,0.0099999998
40,24,0.0099999998
40,25,0.0099999998
40,26,0.0099999998
40,27,0.0099999998
40,28,0.0143705346
40,29,0.0199999996
40,30,0.0199999996
40,31,0.0199999996
40,32,0.0199999996
40,33,0.0199999996
40,34,0.0199999996
40,35,0.0170682948
40,36,0.0135688791
40,37,0.0099999988
40,38,0.0099999998
40,39,0.0099999998
41,0,0.9699999690
41,1,0.9699999690
41,2,0.9700000286
41,3,0.9700000286
41,4,0.9700000286
41,5,0.9700000286
41,6,0.9700000882
41,7,0.9700000882
41,8,0.9700000286
41,9,0.9700000286
41,10,0.9700000286
41,11,0.9700000286
41,12,0.9699999690
41,13,0.0299999993
41,14,0.9699999690
41,15,0.9700000286
41,16,0.9699999690
41,17,0.3300000131
41,18,0.0099999998
41,19,0.0199999996
41,20,0.0200000014
41,21,0.0199999996
41,22,0.0200000014
41,23,0.0199999996
41,24,0.0099999998
41,25,0.0099999998
41,26,0.0099999998
41,27,0.0199999996
41,28,0.0199999996
41,29,0.0199999996
41,30,0.0199999996
41,31,0.0200000014
41,32,0.0199999996
41,33,0.0200000014
41,34,0.0181255937
41,35,0.0167554300
41,36,0.0099999998
41,37,0.0100000007
41,38,0.0099999998
41,39,0.0100000007
42,0,0.9700000882
42,1,0.9700000286
42,2,0.9700000286
42,3,0.9700000286
42,4,0.9699999690
42,5,0.9699999690
42,6,0.9700000882
42,7,0.9700000286
42,8,0.9699999690
42,9,0.9699999690
42,10,0.9700000286
42,11,0.0299999993
42,12,0.0299999993
42,13,0.0300000012
42,14,0.0299999993
42,15,0.0299999993
42,16,0.9700000286
42,17,0.3624809682
42,18,0.0099999998
42,19,0.0200000014
42,20,0.0199999996
42,21,0.0199999996
42,22,0.0199999996
42,23,0.0200000014
42,24,0.0099999998
42,25,0.0099999998
42,26,0.0108870817
42,27,0.0199999996
42,28,0.0199999996
42,29,0.0199999996
42,30,0.0199999996
42,31,0.0199999996
42,32,0.0199999996
42,33,0.0185321867
42,34,0.0173627734
42,35,0.0157281496
42,36,0.0100000007
42,37,0.0099999998
42,38,0.0099999998
42,39,0.0099999998
43,0,0.9700000286
43,1,0.9700000286
43,2,0.9699999690
43,3,0.9700000286
43,4,0.0000000000
43,5,0.9700000286
43,6,0.9700000882
43,7,0.9700000882
43,8,0.9700000286
43,9,0.9700000286
43,10,0.9700000286
43,11,0.0299999993
43,12,0.0299999993
43,13,0.0299999993
43,14,0.0299999993
43,15,0.0299999993
43,16,0.0300000012
43,17,0.9700000286
43,18,0.0199999996
43,19,0.0199999996
43,20,0.0199999996
43,21,0.0199999996
43,22,0.0199999996
43,23,0.0199999996
43,24,0.0199999996
43,25,0.0110149244
43,26,0.0115001677
43,27,0.0199999996
43,28,0.0199999996
43,29,0.0199999996
43,30,0.0199999996
43,31,0.0200000014
43,32,0.0199999996
43,33,0.0178919062
43,34,0.0164260566
43,35,0.0099999998
43,36,0.0099999998
43,37,0.0099999998
43,38,0.0099999998
43,39,0.0099999998
44,0,0.7987697721
44,1,0.7987697721
44,2,0.0000000000
44,3,0.0000000000
44,4,0.0000000000
44,5,0.0000000000
44,6,0.0000000000
44,7,0.9700000286
44,8,0.9699999690
44,9,0.9699999690
44,10,0.0299999993
44,11,0.0300000012
44,12,0.0299999993
44,13,0.0299999993
44,14,0.0299999993
44,15,0.0300000012
44,16,0.0299999993
44,17,0.0299999993
44,18,0.0299999993
44,19,0.0200000014
44,20,0.0199999996
44,21,0.0199999996
44,22,0.0199999996
44,23,0.0200000014
44,24,0.0199999996
44,25,0.0199999996
44,26,0.0131812636
44,27,0.0141083794
44,28,0.0199999996
44,29,0.0199999996
44,30,0.0199999996
44,31,0.0199999996
44,32,0.0183388274
44,33,0.0170682967
44,34,0.0153660253
44,35,0.0135739455
44,36,0.0100000007
44,37,0.0099999998
44,38,0.0099999998
44,39,0.0099999998
45,0,0.6068247557
45,1,0.6068247557
45,2,0.0000000000
45,3,0.0000000000
45,4,0.0000000000
45,5,0.0000000000
45,6,0.0000000000
45,7,0.9699999690
45,8,0.9699999690
45,9,0.9700000286
45,10,0.9700000286
45,11,0.0299999993
45,12,0.0299999993
45,13,0.0299999993
45,14,0.0299999993
45,15,0.0299999993
45,16,0.0299999993
45,17,0.0300000012
45,18,0.0262559243
45,19,0.0199999996
45,20,0.0200000014
45,21,0.0199999996
45,22,0.0200000014
45,23,0.0199999996
45,24,0.0199999996
45,25,0.0199999996
45,26,0.0199999996
45,27,0.0157514904
45,28,0.0199999996
45,29,0.0199999996
45,30,0.0199999996
45,31,0.0199999996
45,32,0.0176375564
45,33,0.0160826333
45,34,0.0142718507
45,35,0.0126372268
45,36,0.0099999998
45,37,0.0100000007
45,38,0.0099999998
45,39,0.0100000007
46,0,0.3631752431
46,1,0.0000000000
46,2,0.0000000000
46,3,0.0000000000
46,4,0.0000000000
46,5,0.0000000000
46,6,0.0000000000
46,7,0.0000000000
46,8,0.9700000286
46,9,0.9700000286
46,10,0.9700000882
46,11,0.0299999993
46,12,0.0299999993
46,13,0.0300000012
46,14,0.0299999993
46,15,0.0299999993
46,16,0.0300000012
46,17,0.0299999975
46,18,0.0262559243
46,19,0.0237440746
46,20,0.0199999996
46,21,0.0199999996
46,22,0.0199999996
46,23,0.0199999996
46,24,0.0199999996
46,25,0.0199999996
46,26,0.0199999996
46,27,0.0175945517
46,28,0.0182499867
46,29,0.0199999996
46,30,0.0199999996
46,31,0.0199999996
46,32,0.0167554300
46,33,0.0150000006
46,34,0.0132445702
46,35,0.0118744057
46,36,0.0100000007
46,37,0.0099999998
46,38,0.0099999998
46,39,0.0099999998
47,0,0.1712302417
47,1,0.1712302417
47,2,0.0000000000
47,3,0.0000000000
47,4,0.0000000000
47,5,0.0000000000
47,6,0.0000000000
47,7,0.9699999094
47,8,0.9700001478
47,9,0.7179581523
47,10,0.0300000012
47,11,0.0300000012
47,12,0.0299999993
47,13,0.0299999993
47,14,0.0299999993
47,15,0.0299999993
47,16,0.0299999993
47,17,0.0282347389
47,18,0.0262559243
47,19,0.0237440728
47,20,0.0217652600
47,21,0.0200000014
47,22,0.0199999996
47,23,0.0200000014
47,24,0.0199999996
47,25,0.0199999996
47,26,0.0199999996
47,27,0.0199999996
47,28,0.0200000014
47,29,0.0199999977
47,30,0.0199999996
47,31,0.0199999996
47,32,0.0199999996
47,33,0.0139173660
47,34,0.0099999998
47,35,0.0099999998
47,36,0.0099999998
47,37,0.0099999998
47,38,0.0099999998
47,39,0.0099999998
48,0,0.0000000000
48,1,0.0000000000
48,2,0.0000000000
48,3,0.0000000000
48,4,0.0000000000
48,5,0.0000000000
48,6,0.0000000000
48,7,0.6849234104
48,8,0.5435729027
48,9,0.5261918306
48,10,0.0299999993
48,11,0.0299999993
48,12,0.0299999993
48,13,0.0299999993
48,14,0.0299999993
48,15,0.0299999993
48,16,0.0299999993
48,17,0.0282347389
48,18,0.0262559243
48,19,0.0237440746
48,20,0.0217652600
48,21,0.0199999996
48,22,0.0199999996
48,23,0.0199999996
48,24,0.0199999996
48,25,0.0199999996
48,26,0.0199999996
48,27,0.0199999996
48,28,0.0199999996
48,29,0.0199999977
48,30,0.0199999996
48,31,0.0199999996
48,32,0.0199999996
48,33,0.0099999998
48,34,0.0099999998
48,35,0.0099999998
48,36,0.0099999998
48,37,0.0099999998
48,38,0.0099999998
48,39,0.0099999998
49,0,0.0000000000
49,1,0.0000000000
49,2,0.0000000000
49,3,0.0000000000
49,4,0.0000000000
49,5,0.0000000000
49,6,0.0299999993
49,7,0.0299999975
49,8,0.3405270875
49,9,0.3252598345
49,10,0.0300000012
49,11,0.0300000012
49,12,0.0299999993
49,13,0.0300000012
49,14,0.0299999993
49,15,0.0299999993
49,16,0.0299999993
49,17,0.0282347389
49,18,0.0262559243
49,19,0.0237440728
49,20,0.0199999996
49,21,0.0184379444
49,22,0.0186216738
49,23,0.0200000014
49,24,0.0199999996
49,25,0.0199999996
49,26,0.0199999996
49,27,0.0199999996
49,28,0.0199999996
49,29,0.0199999977
49,30,0.0199999996
49,31,0.0199999996
49,32,0.0199999996
49,33,0.0189151652
49,34,0.0099999998
49,35,0.0099999998
49,36,0.0099999998
49,37,0.0099999998
49,38,0.0099999998
49,39,0.0099999998
50,0,0.0000000000
50,1,0.0000000000
50,2,0.0000000000
50,3,0.0000000000
50,4,0.0000000000
50,5,0.0000000000
50,6,0.0180260949
50,7,0.0300000012
50,8,0.0299999975
50,9,0.0299999975
50,10,0.0300000012
50,11,0.0299999993
50,12,0.0300000012
50,13,0.0299999975
50,14,0.0300000012
50,15,0.0299999993
50,16,0.0300000012
50,17,0.0099999998
50,18,0.0229068976
50,19,0.0200000014
50,20,0.0165926646
50,21,0.0169140585
50,22,0.0172179285
50,23,0.0175026860
50,24,0.0177673120
50,25,0.0199999996
50,26,0.0199999996
50,27,0.0199999996
50,28,0.0199999996
50,29,0.0199999996
50,30,0.0199999977
50,31,0.0199999996
50,32,0.0193538703
50,33,0.0199999996
50,34,0.0177962556
50,35,0.0163752027
50,36,0.0099999998
50,37,0.0099999998
50,38,0.0099999998
50,39,0.0099999998
51,0,0.0000000000
51,1,0.0000000000
51,2,0.0000000000
51,3,0.0000000000
51,4,0.0000000000
51,5,0.0162148718
51,6,0.0214418937
51,7,0.0300000012
51,8,0.0299999993
51,9,0.0300000012
51,10,0.0299999975
51,11,0.0299999993
51,12,0.0299999993
51,13,0.0300000012
51,14,0.0299999993
51,15,0.0099999998
51,16,0.0100000007
51,17,0.0099999998
51,18,0.0100000007
51,19,0.0099999998
51,20,0.0144521855
51,21,0.0148167415
51,22,0.0151832597
51,23,0.0155478138
51,24,0.0159065686
51,25,0.0162559245
51,26,0.0199999996
51,27,0.0199999996
51,28,0.0199999996
51,29,0.0199999996
51,30,0.0199999996
51,31,0.0199999996
51,32,0.0200000014
51,33,0.0199999996
51,34,0.0200000014
51,35,0.0199999996
51,36,0.0138966478
51,37,0.0115795089
51,38,0.0099999998
51,39,0.0099999998
52,0,0.0000000000
52,1,0.0000000000
52,2,0.0000000000
52,3,0.0000000000
52,4,0.0299999993
52,5,0.0169806220
52,6,0.0220116004
52,7,0.0256225392
52,8,0.0299999993
52,9,0.0299999993
52,10,0.0299999975
52,11,0.0299999993
52,12,0.0299999993
52,13,0.0299999993
52,14,0.0300000012
52,15,0.0100000007
52,16,0.0099999998
52,17,0.0099999998
52,18,0.0099999998
52,19,0.0100000007
52,20,0.0124973143
52,21,0.0127820699
52,22,0.0130859409
52,23,0.0134073347
52,24,0.0137440749
52,25,0.0140934307
52,26,0.0191251226
52,27,0.0192901976
52,28,0.0194290392
52,29,0.0200000014
52,30,0.0199999996
52,31,0.0200000014
52,32,0.0199999996
52,33,0.0199999996
52,34,0.0199999996
52,35,0.0200000014
52,36,0.0136241801
52,37,0.0115795089
52,38,0.0099999998
52,39,0.0099999998
53,0,0.0000000000
53,1,0.0000000000
53,2,0.0299999993
53,3,0.0299999993
53,4,0.0300000012
53,5,0.0299999993
53,6,0.0299999993
53,7,0.0259805042
53,8,0.0300000012
53,9,0.0299999975
53,10,0.0299999993
53,11,0.0299999993
53,12,0.0300000012
53,13,0.0299999993
53,14,0.0099999998
53,15,0.0099999998
53,16,0.0099999998
53,17,0.0099999998
53,18,0.0099999998
53,19,0.0099999998
53,20,0.0099999998
53,21,0.0113783265
53,22,0.0115620550
53,23,0.0117652593
53,24,0.0099999998
53,25,0.0099999998
53,26,0.0099999998
53,27,0.0187707320
53,28,0.0189995449
53,29,0.0191937126
53,30,0.0199999996
53,31,0.0199999996
53,32,0.0199999996
53,33,0.0199999996
53,34,0.0199999996
53,35,0.0199999996
53,36,0.0199999996
53,37,0.0115795089
53,38,0.0099999998
53,39,0.0099999998
54,0,0.0000000000
54,1,0.0000000000
54,2,0.0299999993
54,3,0.0299999993
54,4,0.0299999993
54,5,0.0299999993
54,6,0.0299999993
54,7,0.0300000012
54,8,0.0299999993
54,9,0.0299999993
54,10,0.0299999993
54,11,0.0299999993
54,12,0.0300000012
54,13,0.0299999993
54,14,0.0299999975
54,15,0.0100000007
54,16,0.0099999998
54,17,0.0099999998
54,18,0.0099999998
54,19,0.0100000007
54,20,0.0099999998
54,21,0.0099999998
54,22,0.0099999998
54,23,0.0099999998
54,24,0.0099999998
54,25,0.0099999998
54,26,0.0099999998
54,27,0.0179708265
54,28,0.0183198377
54,29,0.0186256394
54,30,0.0188884567
54,31,0.0200000014
54,32,0.0199999996
54,33,0.0199999996
54,34,0.0199999996
54,35,0.0200000014
54,36,0.0199999996
54,37,0.0199999996
54,38,0.0099999998
54,39,0.0099999998
55,0,0.0000000000
55,1,0.0299999993
55,2,0.0300000012
55,3,0.0299999993
55,4,0.0299999993
55,5,0.0299999993
55,6,0.0300000012
55,7,0.0299999993
55,8,0.0299999993
55,9,0.0299999993
55,10,0.0299999993
55,11,0.0299999993
55,12,0.0299999993
55,13,0.0299999975
55,14,0.0299999975
55,15,0.0099999998
55,16,0.0100000007
55,17,0.0099999998
55,18,0.0100000007
55,19,0.0099999998
55,20,0.0100000007
55,21,0.0099999998
55,22,0.0100000007
55,23,0.0099999998
55,24,0.0099999998
55,25,0.0099999998
55,26,0.0099999998
55,27,0.0166256037
55,28,0.0173339322
55,29,0.0177718792
55,30,0.0199999996
55,31,0.0199999996
55,32,0.0200000014
55,33,0.0199999996
55,34,0.0200000014
55,35,0.0199999996
55,36,0.0199999996
55,37,0.0199999996
55,38,0.0199999996
55,39,0.0099999998
56,0,0.0000000000
56,1,0.0000000000
56,2,0.0299999993
56,3,0.0299999993
56,4,0.0299999993
56,5,0.0299999993
56,6,0.0299999993
56,7,0.0299999993
56,8,0.0300000012
56,9,0.0299999993
56,10,0.0299999993
56,11,0.0299999993
56,12,0.0299999993
56,13,0.0299999993
56,14,0.0299999993
56,15,0.0299999993
56,16,0.0300000012
56,17,0.0099999998
56,18,0.0099999998
56,19,0.0099999998
56,20,0.0099999998
56,21,0.0099999998
56,22,0.0099999998
56,23,0.0099999998
56,24,0.0099999998
56,25,0.0099999998
56,26,0.0147380298
56,27,0.0152918510
56,28,0.0158520006
56,29,0.0164035857
56,30,0.0199999996
56,31,0.0199999996
56,32,0.0199999996
56,33,0.0199999996
56,34,0.0199999996
56,35,0.0199999996
56,36,0.0199999996
56,37,0.0199999996
56,38,0.0199999996
56,39,0.0099999998
57,0,0.0000000000
57,1,0.0000000000
57,2,0.0299999993
57,3,0.0299999993
57,4,0.0300000012
57,5,0.0299999993
57,6,0.0299999993
57,7,0.0300000012
57,8,0.0299999975
57,9,0.0300000012
57,10,0.0299999993
57,11,0.0299999993
57,12,0.0299999993
57,13,0.0299999993
57,14,0.0299999956
57,15,0.0299999975
57,16,0.0299999975
57,17,0.0099999998
57,18,0.0099999998
57,19,0.0099999998
57,20,0.0099999998
57,21,0.0099999998
57,22,0.0099999998
57,23,0.0099999998
57,24,0.0099999998
57,25,0.0099999998
57,26,0.0133981500
57,27,0.0139183728
57,28,0.0144780036
57,29,0.0199999996
57,30,0.0199999996
57,31,0.0199999996
57,32,0.0199999996
57,33,0.0200000014
57,34,0.0199999996
57,35,0.0200000014
57,36,0.0199999996
57,37,0.0199999996
57,38,0.0199999996
57,39,0.0199999996
58,0,0.0000000000
58,1,0.0300000012
58,2,0.0300000012
58,3,0.0299999993
58,4,0.0299999993
58,5,0.0299999993
58,6,0.0299999993
58,7,0.0299999993
58,8,0.0300000012
58,9,0.0299999993
58,10,0.0300000012
58,11,0.0300000012
58,12,0.0300000012
58,13,0.0299999993
58,14,0.0300000012
58,15,0.0299999993
58,16,0.0299999993
58,17,0.0299999993
58,18,0.0099999998
58,19,0.0099999998
58,20,0.0099999998
58,21,0.0099999998
58,22,0.0099999998
58,23,0.0099999998
58,24,0.0099999998
58,25,0.0099999998
58,26,0.0122758988
58,27,0.0126998760
58,28,0.0131822899
58,29,0.0199999996
58,30,0.0199999996
58,31,0.0199999996
58,32,0.0199999996
58,33,0.0199999996
58,34,0.0199999996
58,35,0.0199999996
58,36,0.0199999996
58,37,0.0199999996
58,38,0.0199999996
58,39,0.0199999996
59,0,0.0000000000
59,1,0.0299999993
59,2,0.0299999993
59,3,0.0299999993
59,4,0.0299999993
59,5,0.0299999993
59,6,0.0299999993
59,7,0.0299999993
59,8,0.0299999993
59,9,0.0299999993
59,10,0.0299999993
59,11,0.0299999993
59,12,0.0299999993
59,13,0.0299999993
59,14,0.0300000012
59,15,0.0299999993
59,16,0.0299999993
59,17,0.0168338846
59,18,0.0163709559
59,19,0.0099999998
59,20,0.0099999998
59,21,0.0099999998
59,22,0.0099999998
59,23,0.0099999998
59,24,0.0099999998
59,25,0.0099999998
59,26,0.0099999998
59,27,0.0099999998
59,28,0.0113915633
59,29,0.0199999996
59,30,0.0199999996
59,31,0.0199999996
59,32,0.0199999996
59,33,0.0200000014
59,34,0.0199999996
59,35,0.0200000014
59,36,0.0199999996
59,37,0.0199999996
59,38,0.0199999996
59,39,0.0199999996
