nrow,ncol,intensity
38,28,0.001637
38,29,0.004523
38,30,0.007654
38,31,0.002494
38,32,0.000000
38,33,0.000000
38,34,0.000000
38,35,0.004771
38,36,0.012000
38,37,0.003615
38,38,0.000000
38,39,0.000000
39,0,0.000000
39,1,0.000000
39,2,0.000000
39,3,0.000937
39,4,0.002782
39,5,0.002969
39,6,0.002391
39,7,0.002947
39,8,0.002272
39,9,0.000393
39,10,0.000000
39,11,0.000000
39,12,0.000000
39,13,0.000000
39,14,0.000000
39,15,0.000000
39,16,0.460417
39,17,0.563161
39,18,0.051372
39,19,0.000000
39,20,0.002795
39,21,0.002795
39,22,0.002795
39,23,0.000000
39,24,0.000000
39,25,0.000000
39,26,0.000000
39,27,0.001417
39,28,0.004475
39,29,0.004964
39,30,0.006640
39,31,0.002494
39,32,0.000000
39,33,0.000000
39,34,0.000819
39,35,0.007411
39,36,0.008802
39,37,0.003474
39,38,0.001616
39,39,0.002000
40,0,0.000000
40,1,0.000000
40,2,0.000000
40,3,0.000000
40,4,0.001036
40,5,0.002861
40,6,0.002297
40,7,0.001610
40,8,0.001758
40,9,0.001227
40,10,0.000441
40,11,0.000174
40,12,0.166170
40,13,0.166170
40,14,0.166170
40,15,0.000000
40,16,0.403551
40,17,0.568655
40,18,0.111033
40,19,0.005590
40,20,0.011180
40,21,0.013975
40,22,0.011180
40,23,0.005590
40,24,0.002795
40,25,0.000000
40,26,0.002165
40,27,0.005747
40,28,0.007395
40,29,0.005266
40,30,0.002353
40,31,0.000982
40,32,0.000000
40,33,0.000574
40,34,0.002387
40,35,0.007764
40,36,0.008888
40,37,0.006165
40,38,0.005884
40,39,0.006000
41,0,0.000000
41,1,0.000000
41,2,0.000000
41,3,0.000000
41,4,0.000455
41,5,0.002087
41,6,0.001928
41,7,0.000940
41,8,0.001098
41,9,0.001097
41,10,0.167053
41,11,0.332688
41,12,0.664680
41,13,0.830850
41,14,0.664680
41,15,0.332340
41,16,0.507084
41,17,0.523054
41,18,0.176465
41,19,0.013975
41,20,0.005590
41,21,0.005590
41,22,0.005590
41,23,0.013975
41,24,0.005590
41,25,0.000192
41,26,0.004522
41,27,0.009687
41,28,0.003384
41,29,0.001219
41,30,0.000000
41,31,0.000000
41,32,0.000449
41,33,0.001831
41,34,0.003611
41,35,0.007364
41,36,0.008430
41,37,0.002270
41,38,0.002134
41,39,0.002000
42,0,0.000000
42,1,0.000000
42,2,0.000000
42,3,0.166259
42,4,0.166259
42,5,0.167892
42,6,0.002118
42,7,0.000940
42,8,0.000830
42,9,0.000656
42,10,0.332795
42,11,0.830851
42,12,0.332340
42,13,0.332340
42,14,0.332340
42,15,0.664680
42,16,0.720200
42,17,0.574944
42,18,0.301280
42,19,0.005590
42,20,0.000000
42,21,0.000000
42,22,0.000000
42,23,0.005590
42,24,0.011400
42,25,0.003532
42,26,0.006656
42,27,0.005978
42,28,0.000000
42,29,0.000000
42,30,0.000000
42,31,0.000000
42,32,0.001095
42,33,0.003121
42,34,0.004789
42,35,0.008778
42,36,0.003822
42,37,0.000000
42,38,0.000000
42,39,0.000000
43,0,0.093917
43,1,0.224958
43,2,0.361868
43,3,0.665038
43,4,0.831297
43,5,0.666126
43,6,0.334086
43,7,0.167034
43,8,0.000830
43,9,0.166733
43,10,0.664961
43,11,0.332340
43,12,0.000000
43,13,0.000000
43,14,0.000000
43,15,0.166170
43,16,0.390564
43,17,1.112955
43,18,0.242603
43,19,0.006941
43,20,0.000000
43,21,0.000000
43,22,0.000000
43,23,0.002795
43,24,0.008219
43,25,0.008959
43,26,0.007800
43,27,0.006592
43,28,0.001292
43,29,0.000000
43,30,0.000000
43,31,0.000509
43,32,0.002501
43,33,0.003260
43,34,0.004956
43,35,0.008713
43,36,0.002848
43,37,0.000000
43,38,0.000000
43,39,0.000000
44,0,0.199196
44,1,0.427667
44,2,0.739699
44,3,0.332519
44,4,0.332519
44,5,0.332516
44,6,0.831282
44,7,0.333127
44,8,0.000830
44,9,0.166907
44,10,0.830851
44,11,0.332340
44,12,0.000000
44,13,0.000000
44,14,0.000000
44,15,0.000000
44,16,0.166170
44,17,0.171868
44,18,0.184305
44,19,0.006739
44,20,0.000000
44,21,0.000000
44,22,0.000000
44,23,0.000000
44,24,0.002629
44,25,0.007351
44,26,0.009686
44,27,0.008368
44,28,0.002271
44,29,0.000000
44,30,0.000000
44,31,0.001232
44,32,0.003466
44,33,0.003589
44,34,0.005201
44,35,0.006300
44,36,0.001902
44,37,0.000000
44,38,0.000000
44,39,0.000000
45,0,0.338515
45,1,0.523604
45,2,0.240921
45,3,0.000000
45,4,0.000000
45,5,0.000000
45,6,0.332511
45,7,0.665477
45,8,0.166934
45,9,0.167081
45,10,0.665482
45,11,0.332340
45,12,0.000000
45,13,0.000000
45,14,0.000000
45,15,0.000000
45,16,0.000000
45,17,0.003104
45,18,0.012437
45,19,0.010885
45,20,0.001552
45,21,0.000000
45,22,0.000000
45,23,0.000000
45,24,0.000000
45,25,0.002171
45,26,0.007276
45,27,0.007670
45,28,0.003318
45,29,0.000480
45,30,0.000000
45,31,0.002225
45,32,0.004113
45,33,0.003649
45,34,0.003731
45,35,0.004465
45,36,0.002476
45,37,0.000000
45,38,0.000000
45,39,0.000000
46,0,0.338515
46,1,0.328968
46,2,0.133360
46,3,0.000000
46,4,0.000000
46,5,0.000000
46,6,0.332511
46,7,0.831277
46,8,0.211366
46,9,0.211637
46,10,0.709770
46,11,0.332340
46,12,0.000000
46,13,0.000000
46,14,0.000000
46,15,0.000000
46,16,0.000732
46,17,0.005389
46,18,0.008601
46,19,0.008601
46,20,0.003836
46,21,0.000732
46,22,0.000000
46,23,0.000000
46,24,0.000000
46,25,0.000000
46,26,0.003088
46,27,0.007525
46,28,0.004714
46,29,0.002369
46,30,0.001223
46,31,0.002312
46,32,0.005856
46,33,0.005830
46,34,0.004519
46,35,0.004257
46,36,0.001381
46,37,0.000000
46,38,0.000000
46,39,0.000000
47,0,0.193515
47,1,0.208994
47,2,0.029349
47,3,0.000000
47,4,0.000000
47,5,0.000000
47,6,0.282153
47,7,0.791105
47,8,0.415323
47,9,0.486182
47,10,0.541671
47,11,0.166170
47,12,0.000000
47,13,0.000000
47,14,0.000000
47,15,0.000000
47,16,0.001464
47,17,0.005388
47,18,0.006317
47,19,0.006317
47,20,0.005389
47,21,0.001464
47,22,0.000000
47,23,0.000000
47,24,0.000000
47,25,0.000000
47,26,0.001387
47,27,0.005225
47,28,0.004529
47,29,0.002141
47,30,0.002718
47,31,0.003544
47,32,0.008729
47,33,0.008521
47,34,0.004298
47,35,0.001567
47,36,0.000574
47,37,0.000000
47,38,0.000000
47,39,0.000000
48,0,0.093917
48,1,0.058698
48,2,0.029349
48,3,0.000000
48,4,0.000000
48,5,0.005303
48,6,0.292759
48,7,0.650009
48,8,0.374932
48,9,0.446915
48,10,0.261525
48,11,0.000000
48,12,0.000000
48,13,0.000000
48,14,0.000000
48,15,0.000000
48,16,0.002196
48,17,0.004657
48,18,0.005585
48,19,0.005768
48,20,0.004981
48,21,0.002424
48,22,0.000368
48,23,0.000172
48,24,0.000000
48,25,0.000000
48,26,0.000000
48,27,0.003678
48,28,0.004087
48,29,0.000677
48,30,0.001243
48,31,0.001786
48,32,0.006356
48,33,0.012273
48,34,0.003632
48,35,0.000000
48,36,0.000000
48,37,0.000000
48,38,0.000000
48,39,0.000000
49,0,0.000000
49,1,0.000000
49,2,0.000000
49,3,0.000000
49,4,0.000000
49,5,0.008490
49,6,0.139891
49,7,0.270370
49,8,0.350375
49,9,0.336443
49,10,0.141111
49,11,0.000567
49,12,0.000000
49,13,0.000000
49,14,0.000000
49,15,0.000000
49,16,0.006141
49,17,0.009263
49,18,0.009184
49,19,0.006747
49,20,0.005389
49,21,0.002424
49,22,0.001241
49,23,0.001111
49,24,0.000591
49,25,0.000279
49,26,0.001128
49,27,0.004753
49,28,0.002937
49,29,0.000688
49,30,0.000692
49,31,0.000858
49,32,0.004958
49,33,0.009539
49,34,0.007915
49,35,0.003714
49,36,0.001659
49,37,0.000000
49,38,0.000000
49,39,0.000000
50,0,0.000000
50,1,0.000000
50,2,0.000000
50,3,0.000000
50,4,0.002486
50,5,0.014300
50,6,0.015231
50,7,0.059275
50,8,0.107311
50,9,0.107309
50,10,0.054413
50,11,0.001237
50,12,0.000000
50,13,0.000000
50,14,0.004677
50,15,0.009354
50,16,0.019440
50,17,0.019070
50,18,0.013730
50,19,0.009398
50,20,0.005202
50,21,0.001976
50,22,0.001513
50,23,0.001567
50,24,0.001848
50,25,0.001259
50,26,0.002727
50,27,0.004853
50,28,0.001786
50,29,0.000689
50,30,0.001889
50,31,0.003180
50,32,0.005115
50,33,0.005807
50,34,0.007699
50,35,0.008992
50,36,0.004579
50,37,0.001153
50,38,0.000279
50,39,0.000000
51,0,0.000000
51,1,0.000000
51,2,0.000000
51,3,0.003953
51,4,0.008997
51,5,0.011842
51,6,0.009010
51,7,0.005562
51,8,0.001505
51,9,0.000853
51,10,0.001905
51,11,0.002730
51,12,0.000707
51,13,0.000000
51,14,0.009354
51,15,0.023385
51,16,0.009354
51,17,0.007218
51,18,0.004191
51,19,0.005884
51,20,0.003468
51,21,0.001636
51,22,0.001636
51,23,0.001622
51,24,0.001842
51,25,0.003259
51,26,0.005513
51,27,0.002915
51,28,0.000809
51,29,0.000756
51,30,0.003008
51,31,0.006068
51,32,0.002316
51,33,0.001763
51,34,0.001284
51,35,0.005050
51,36,0.005797
51,37,0.002522
51,38,0.000558
51,39,0.000000
52,0,0.000000
52,1,0.003953
52,2,0.007906
52,3,0.015811
52,4,0.015229
52,5,0.010777
52,6,0.006697
52,7,0.005478
52,8,0.002135
52,9,0.000923
52,10,0.001478
52,11,0.002597
52,12,0.002949
52,13,0.006093
52,14,0.019379
52,15,0.009354
52,16,0.000000
52,17,0.000000
52,18,0.000000
52,19,0.000869
52,20,0.001958
52,21,0.001513
52,22,0.001433
52,23,0.001746
52,24,0.002079
52,25,0.003973
52,26,0.006550
52,27,0.003300
52,28,0.000939
52,29,0.002122
52,30,0.005238
52,31,0.002447
52,32,0.000000
52,33,0.000000
52,34,0.000000
52,35,0.001998
52,36,0.005772
52,37,0.003453
52,38,0.000838
52,39,0.000000
53,0,0.000000
53,1,0.007906
53,2,0.019764
53,3,0.007906
53,4,0.005590
53,5,0.002839
53,6,0.005131
53,7,0.005982
53,8,0.003357
53,9,0.000975
53,10,0.000942
53,11,0.001535
53,12,0.002054
53,13,0.007666
53,14,0.025173
53,15,0.009938
53,16,0.000000
53,17,0.000000
53,18,0.000000
53,19,0.000312
53,20,0.000832
53,21,0.001241
53,22,0.001208
53,23,0.001526
53,24,0.001626
53,25,0.002480
53,26,0.006468
53,27,0.003640
53,28,0.000992
53,29,0.002209
53,30,0.006384
53,31,0.002448
53,32,0.000000
53,33,0.000000
53,34,0.000000
53,35,0.001032
53,36,0.004009
53,37,0.005818
53,38,0.002326
53,39,0.000000
54,0,0.006325
54,1,0.015811
54,2,0.007906
54,3,0.000000
54,4,0.000000
54,5,0.000000
54,6,0.001097
54,7,0.003782
54,8,0.006137
54,9,0.003368
54,10,0.002215
54,11,0.000960
54,12,0.000922
54,13,0.006020
54,14,0.021481
54,15,0.010623
54,16,0.000000
54,17,0.000000
54,18,0.000000
54,19,0.000000
54,20,0.000172
54,21,0.000368
54,22,0.000588
54,23,0.000416
54,24,0.000221
54,25,0.000000
54,26,0.004042
54,27,0.004937
54,28,0.001208
54,29,0.003517
54,30,0.006690
54,31,0.001252
54,32,0.000000
54,33,0.000000
54,34,0.000000
54,35,0.000000
54,36,0.001489
54,37,0.005024
54,38,0.005583
54,39,0.002828
55,0,0.006325
55,1,0.019764
55,2,0.007906
55,3,0.000000
55,4,0.000000
55,5,0.000000
55,6,0.000000
55,7,0.001273
55,8,0.002639
55,9,0.005416
55,10,0.004508
55,11,0.002180
55,12,0.000975
55,13,0.000942
55,14,0.011353
55,15,0.026820
55,16,0.010725
55,17,0.005327
55,18,0.000000
55,19,0.000000
55,20,0.000000
55,21,0.000000
55,22,0.000000
55,23,0.000000
55,24,0.000000
55,25,0.000815
55,26,0.004300
55,27,0.003782
55,28,0.001660
55,29,0.004128
55,30,0.005686
55,31,0.001252
55,32,0.000000
55,33,0.000000
55,34,0.000000
55,35,0.000000
55,36,0.000000
55,37,0.001768
55,38,0.007071
55,39,0.005657
56,0,0.006325
56,1,0.015811
56,2,0.007906
56,3,0.000000
56,4,0.000000
56,5,0.000000
56,6,0.000000
56,7,0.000000
56,8,0.000000
56,9,0.001320
56,10,0.005139
56,11,0.003239
56,12,0.001007
56,13,0.000989
56,14,0.006223
56,15,0.011399
56,16,0.027057
56,17,0.010762
56,18,0.000000
56,19,0.000000
56,20,0.000000
56,21,0.000000
56,22,0.000000
56,23,0.000000
56,24,0.000000
56,25,0.001410
56,26,0.004069
56,27,0.002528
56,28,0.003434
56,29,0.007463
56,30,0.003078
56,31,0.000000
56,32,0.000000
56,33,0.000000
56,34,0.000000
56,35,0.000000
56,36,0.000000
56,37,0.000000
56,38,0.003536
56,39,0.011314
57,0,0.006325
57,1,0.015811
57,2,0.007906
57,3,0.000000
57,4,0.000000
57,5,0.000000
57,6,0.000000
57,7,0.000000
57,8,0.000000
57,9,0.000000
57,10,0.002407
57,11,0.005046
57,12,0.002013
57,13,0.001013
57,14,0.000999
57,15,0.000975
57,16,0.012390
57,17,0.020987
57,18,0.004677
57,19,0.000000
57,20,0.000000
57,21,0.000000
57,22,0.000000
57,23,0.000000
57,24,0.000000
57,25,0.001816
57,26,0.002763
57,27,0.001594
57,28,0.005430
57,29,0.007607
57,30,0.001630
57,31,0.000000
57,32,0.000000
57,33,0.000000
57,34,0.000000
57,35,0.000000
57,36,0.000000
57,37,0.000000
57,38,0.001768
57,39,0.002828
58,0,0.012649
58,1,0.015811
58,2,0.003953
58,3,0.000000
58,4,0.000000
58,5,0.000000
58,6,0.000000
58,7,0.000000
58,8,0.000000
58,9,0.000000
58,10,0.001134
58,11,0.004403
58,12,0.002865
58,13,0.001013
58,14,0.001016
58,15,0.001007
58,16,0.011992
58,17,0.024956
58,18,0.006544
58,19,0.000886
58,20,0.000000
58,21,0.000000
58,22,0.000000
58,23,0.000000
58,24,0.000000
58,25,0.001001
58,26,0.002621
58,27,0.002029
58,28,0.007938
58,29,0.006605
58,30,0.000000
58,31,0.000000
58,32,0.000000
58,33,0.000000
58,34,0.000000
58,35,0.000000
58,36,0.000000
58,37,0.000000
58,38,0.000000
58,39,0.000000
59,0,0.021082
59,1,0.012649
59,2,0.000000
59,3,0.000000
59,4,0.000000
59,5,0.000000
59,6,0.000000
59,7,0.000000
59,8,0.000000
59,9,0.000000
59,10,0.000000
59,11,0.003267
59,12,0.003772
59,13,0.000951
59,14,0.000962
59,15,0.000963
59,16,0.010155
59,17,0.023339
59,18,0.010752
59,19,0.001417
59,20,0.000000
59,21,0.000000
59,22,0.000000
59,23,0.000000
59,24,0.000000
59,25,0.000650
59,26,0.001450
59,27,0.003049
59,28,0.008989
59,29,0.007382
59,30,0.000000
59,31,0.000000
59,32,0.000000
59,33,0.000000
59,34,0.000000
59,35,0.000000
59,36,0.000000
59,37,0.000000
59,38,0.000000
59,39,0.000000
